n_robots,rep,robot_id,tick,vl,vr,error,collision,boundary,transporting,home,force,delivered,state,x,y
5,16,fb1,360,-2.55,15.0,0,0,0,0,0,0,0,APPROACH,-1.11,-0.12
5,16,fb2,360,15.0,6.55,0,0,0,1,0,1,0,TRANSPORT,-0.1,-1.0
5,16,fb3,360,3.89,15.0,0,0,0,0,1,0,0,SEARCH,-1.46,0.1
5,16,fb4,360,2.33,15.0,0,0,0,0,0,0,0,APPROACH,-0.98,0.25
5,16,fb0,370,-2.11,15.0,0,0,0,0,0,0,0,APPROACH,-0.62,0.13
5,16,fb1,370,4.57,15.0,0,0,0,0,0,0,0,APPROACH,-1.04,-0.15
5,16,fb2,370,15.0,2.9,0,0,0,1,0,0,0,TRANSPORT,-0.2,-1.03
5,16,fb3,370,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.38,0.03
5,16,fb4,370,6.48,15.0,0,0,0,0,0,0,0,APPROACH,-0.9,0.21
5,16,fb0,380,3.59,15.0,0,0,0,0,0,0,0,APPROACH,-0.55,0.16
5,16,fb1,380,8.56,15.0,0,0,0,0,0,0,0,APPROACH,-0.94,-0.12
5,16,fb2,380,15.0,8.11,0,0,0,1,0,0,0,TRANSPORT,-0.28,-0.99
5,16,fb3,380,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.25,-0.05
5,16,fb4,380,8.76,15.0,0,0,0,0,0,0,0,APPROACH,-0.79,0.23
5,16,fb0,390,7.66,15.0,0,0,0,0,0,0,0,APPROACH,-0.53,0.26
5,16,fb1,390,10.54,13.46,0,0,0,0,0,0,0,APPROACH,-0.85,-0.03
5,16,fb2,390,14.24,3.76,0,0,0,0,0,0,0,SEARCH,-0.36,-0.88
5,16,fb3,390,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.12,-0.12
5,16,fb4,390,-0.17,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.73,0.28
5,16,fb0,400,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.56,0.4
5,16,fb1,400,10.61,13.39,0,0,0,0,0,0,0,APPROACH,-0.79,0.07
5,16,fb2,400,-0.15,15.0,0,0,0,0,0,0,0,APPROACH,-0.41,-0.86
5,16,fb3,400,5.36,15.0,0,0,0,0,0,0,0,APPROACH,-1.03,-0.14
5,16,fb4,400,5.18,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.76,0.35
5,16,fb0,410,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.6,0.54
5,16,fb1,410,10.72,13.28,0,1,0,0,0,0,0,APPROACH,-0.75,0.18
5,16,fb2,410,4.82,15.0,0,0,0,0,0,0,0,APPROACH,-0.48,-0.91
5,16,fb3,410,13.69,10.31,0,0,0,0,0,0,0,APPROACH,-0.93,-0.09
5,16,fb4,410,11.34,15.0,0,1,0,1,0,0,0,TRANSPORT,-0.86,0.4
5,16,fb0,420,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.64,0.69
5,16,fb1,420,15.0,7.68,0,0,0,0,0,0,0,APPROACH,-0.7,0.28
5,16,fb2,420,15.0,15.0,0,0,0,0,0,1,0,TRANSPORT,-0.49,-1.01
5,16,fb3,420,12.62,11.38,0,0,0,0,0,0,0,APPROACH,-0.85,-0.01
5,16,fb4,420,15.0,2.74,0,0,0,0,0,0,0,APPROACH,-0.95,0.44
5,16,fb0,430,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.68,0.83
5,16,fb1,430,13.95,10.05,0,0,0,0,0,0,0,APPROACH,-0.6,0.34
5,16,fb2,430,15.0,4.46,0,0,0,1,0,0,0,TRANSPORT,-0.51,-1.09
5,16,fb3,430,12.23,11.77,0,0,0,0,0,0,0,APPROACH,-0.75,0.06
5,16,fb4,430,15.0,8.64,0,0,0,0,0,0,0,APPROACH,-0.98,0.53
5,16,fb0,440,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.71,0.98
5,16,fb1,440,13.0,11.0,0,0,0,0,0,0,0,APPROACH,-0.48,0.36
5,16,fb2,440,15.0,8.1,0,0,0,1,0,0,0,TRANSPORT,-0.6,-1.14
5,16,fb3,440,12.1,11.9,0,0,0,0,0,0,0,APPROACH,-0.65,0.13
5,16,fb4,440,12.28,11.72,0,0,0,0,0,0,0,APPROACH,-0.96,0.65
5,16,fb0,450,1.47,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.75,1.09
5,16,fb1,450,15.0,-1.71,0,0,0,1,0,0,0,TRANSPORT,-0.42,0.35
5,16,fb2,450,-3.33,15.0,0,0,0,0,0,0,0,APPROACH,-0.65,-1.16
5,16,fb3,450,15.0,-10.89,0,1,0,0,0,0,0,APPROACH,-0.56,0.18
5,16,fb4,450,11.24,12.76,0,0,0,0,0,0,0,APPROACH,-0.93,0.77
5,16,fb0,460,2.18,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.83,1.13
5,16,fb1,460,15.0,15.0,0,1,0,1,0,0,0,TRANSPORT,-0.41,0.26
5,16,fb2,460,3.33,15.0,0,0,0,0,0,0,0,APPROACH,-0.64,-1.23
5,16,fb3,460,15.0,0.02,0,1,0,0,0,0,0,APPROACH,-0.54,0.16
5,16,fb4,460,10.12,13.88,0,0,1,0,0,0,0,APPROACH,-0.91,0.89
5,16,fb0,470,6.43,15.0,0,1,0,1,0,0,0,TRANSPORT,-0.91,1.1
5,16,fb1,470,-7.9,15.0,0,1,0,0,0,0,0,APPROACH,-0.39,0.15
5,16,fb2,470,6.74,15.0,0,0,0,0,0,0,0,APPROACH,-0.55,-1.28
5,16,fb3,470,13.12,4.88,0,1,0,0,0,0,0,APPROACH,-0.56,0.08
5,16,fb4,470,-5.05,15.0,0,1,0,0,0,0,0,APPROACH,-0.92,0.93
5,16,fb0,480,15.0,11.24,0,1,0,1,0,0,0,TRANSPORT,-1.02,1.04
5,16,fb1,480,0.96,15.0,0,0,0,0,0,0,0,APPROACH,-0.36,0.11
5,16,fb2,480,0.91,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.45,-1.27
5,16,fb3,480,15.0,-8.27,0,0,1,0,0,0,0,APPROACH,-0.61,0.03
5,16,fb4,480,1.8,15.0,0,1,0,0,0,0,0,APPROACH,-0.97,0.88
5,16,fb0,490,15.0,-1.32,0,1,0,0,0,0,0,APPROACH,-1.07,1.01
5,16,fb1,490,5.14,15.0,0,0,0,0,0,0,0,APPROACH,-0.27,0.12
5,16,fb2,490,6.89,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.41,-1.19
5,16,fb3,490,15.0,1.42,0,0,0,0,0,0,0,APPROACH,-0.65,0.06
5,16,fb4,490,-12.75,15.0,0,1,0,0,0,0,0,APPROACH,-0.99,0.8
5,16,fb0,500,15.0,3.85,0,0,0,0,0,0,0,APPROACH,-1.13,1.06
5,16,fb1,500,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.2,0.22
5,16,fb2,500,2.06,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.41,-1.09
5,16,fb3,500,15.0,6.88,0,0,0,0,0,0,0,APPROACH,-0.65,0.16
5,16,fb4,500,-2.82,15.0,0,0,0,0,0,0,0,APPROACH,-0.95,0.76
5,16,fb0,510,15.0,6.36,0,0,0,0,0,0,0,APPROACH,-1.14,1.16
5,16,fb1,510,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.12,0.35
5,16,fb2,510,12.23,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.49,-1.02
5,16,fb3,510,13.39,10.61,0,0,0,0,0,0,0,APPROACH,-0.58,0.25
5,16,fb4,510,4.29,15.0,0,0,0,0,0,0,0,APPROACH,-0.88,0.79
5,16,fb0,520,3.18,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.13,1.24
5,16,fb1,520,-3.56,15.0,0,0,0,0,0,0,0,APPROACH,-0.05,0.45
5,16,fb2,520,15.0,-6.65,0,0,0,0,0,0,0,APPROACH,-0.6,-0.98
5,16,fb3,520,12.68,11.32,0,0,0,0,0,0,0,APPROACH,-0.48,0.32
5,16,fb4,520,8.53,15.0,0,0,0,0,0,0,0,APPROACH,-0.84,0.89
5,16,fb0,530,5.1,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.21,1.3
5,16,fb1,530,2.52,15.0,0,0,0,0,0,0,0,APPROACH,-0.06,0.52
5,16,fb2,530,15.0,1.68,0,0,0,0,0,0,0,APPROACH,-0.62,-0.93
5,16,fb3,530,-6.92,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.38,0.38
5,16,fb4,530,10.49,13.51,0,0,0,0,0,0,0,APPROACH,-0.85,1.01
5,16,fb0,540,-4.86,15.0,0,0,0,0,0,0,0,APPROACH,-1.27,1.3
5,16,fb1,540,15.0,4.03,0,0,0,0,0,0,0,APPROACH,-0.12,0.58
5,16,fb2,540,15.0,5.74,0,0,0,0,0,0,0,APPROACH,-0.56,-0.86
5,16,fb3,540,0.91,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.4,0.4
5,16,fb4,540,9.62,14.38,0,0,0,0,0,0,0,APPROACH,-0.88,1.11
5,16,fb0,550,1.61,15.0,0,0,0,0,0,0,0,APPROACH,-1.27,1.23
5,16,fb1,550,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.2,0.65
5,16,fb2,550,-1.95,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.46,-0.83
5,16,fb3,550,7.04,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.47,0.45
5,16,fb4,550,3.32,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.92,1.18
5,16,fb0,560,3.64,15.0,0,0,0,0,0,0,0,APPROACH,-1.2,1.19
5,16,fb1,560,4.37,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.27,0.74
5,16,fb2,560,6.15,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.41,-0.78
5,16,fb3,560,15.0,-3.08,0,0,0,0,0,0,0,APPROACH,-0.54,0.48
5,16,fb4,560,4.24,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.0,1.19
5,16,fb0,570,7.84,15.0,0,1,0,0,0,0,0,APPROACH,-1.18,1.16
5,16,fb1,570,3.88,14.12,0,0,0,0,0,0,0,SEARCH,-0.38,0.77
5,16,fb2,570,15.0,-12.11,0,0,0,0,0,0,0,APPROACH,-0.4,-0.66
5,16,fb3,570,15.0,2.89,0,0,0,0,0,0,0,APPROACH,-0.56,0.55
5,16,fb4,570,3.77,15.0,0,1,0,1,0,0,0,TRANSPORT,-1.01,1.17
5,16,fb0,580,3.07,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.15,1.21
5,16,fb1,580,15.0,1.44,0,1,0,0,0,0,0,APPROACH,-0.44,0.79
5,16,fb2,580,15.0,-0.86,0,0,0,0,0,0,0,APPROACH,-0.37,-0.63
5,16,fb3,580,15.0,5.69,0,0,0,0,0,0,0,APPROACH,-0.49,0.62
5,16,fb4,580,15.0,-4.42,0,1,0,0,0,0,0,APPROACH,-1.01,1.11
5,16,fb0,590,-0.43,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.16,1.29
5,16,fb1,590,15.0,4.74,0,0,0,0,0,0,0,APPROACH,-0.46,0.88
5,16,fb2,590,15.0,4.56,0,0,0,0,0,0,0,APPROACH,-0.29,-0.65
5,16,fb3,590,15.0,-0.57,0,0,0,1,0,1,0,TRANSPORT,-0.42,0.63
5,16,fb4,590,15.0,-9.35,0,1,0,0,0,0,0,APPROACH,-1.05,1.07
5,16,fb0,600,7.25,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.24,1.33
5,16,fb1,600,-2.72,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.41,0.96
5,16,fb2,600,15.0,7.38,0,0,0,0,0,0,0,APPROACH,-0.24,-0.74
5,16,fb3,600,15.0,0.63,0,0,0,1,0,0,0,TRANSPORT,-0.38,0.57
5,16,fb4,600,15.0,0.62,0,0,0,0,0,0,0,APPROACH,-1.1,1.05
5,16,fb0,610,15.0,-8.89,0,0,1,0,0,0,0,APPROACH,-1.33,1.31
5,16,fb1,610,5.61,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.42,1.04
5,16,fb2,610,15.0,3.36,0,0,0,1,0,1,0,TRANSPORT,-0.25,-0.83
5,16,fb3,610,15.0,8.78,0,0,0,1,0,0,0,TRANSPORT,-0.42,0.49
5,16,fb4,610,15.0,5.77,0,0,1,0,0,0,0,APPROACH,-1.17,1.1
5,16,fb0,620,15.0,0.67,0,1,0,0,0,0,0,APPROACH,-1.37,1.35
5,16,fb1,620,15.0,-12.93,0,0,0,0,0,0,0,APPROACH,-0.5,1.11
5,16,fb2,620,15.0,8.21,0,0,0,1,0,1,0,TRANSPORT,-0.33,-0.89
5,16,fb3,620,-9.98,15.0,0,0,0,0,0,0,0,APPROACH,-0.53,0.41
5,16,fb4,620,12.07,11.93,0,1,0,0,0,0,0,APPROACH,-1.19,1.17
5,16,fb0,630,15.0,5.26,0,1,0,0,0,0,0,APPROACH,-1.35,1.43
5,16,fb1,630,15.0,-1.25,0,0,0,0,0,0,0,APPROACH,-0.51,1.15
5,16,fb2,630,15.0,2.14,0,0,0,1,0,0,0,TRANSPORT,-0.43,-0.9
5,16,fb3,630,0.12,15.0,0,0,0,0,0,0,0,APPROACH,-0.54,0.36
5,16,fb4,630,15.0,15.0,0,0,0,0,0,1,0,TRANSPORT,-1.15,1.29
5,16,fb0,640,15.0,8.84,0,0,0,0,0,0,0,APPROACH,-1.26,1.5
5,16,fb1,640,15.0,4.37,0,0,0,0,0,0,0,APPROACH,-0.45,1.2
5,16,fb2,640,15.0,12.84,0,0,0,1,0,0,0,TRANSPORT,-0.51,-0.83
5,16,fb3,640,5.07,15.0,0,0,0,0,0,0,0,APPROACH,-0.48,0.3
5,16,fb4,640,15.0,0.34,0,0,0,1,0,0,0,TRANSPORT,-1.11,1.33
5,16,fb0,650,15.0,3.62,0,0,0,1,0,1,0,TRANSPORT,-1.18,1.5
5,16,fb1,650,15.0,7.28,0,0,0,0,0,0,0,APPROACH,-0.35,1.18
5,16,fb2,650,-6.48,15.0,0,0,0,0,0,0,0,APPROACH,-0.57,-0.73
5,16,fb3,650,7.64,15.0,0,0,0,0,0,0,0,APPROACH,-0.37,0.3
5,16,fb4,650,15.0,7.49,0,0,0,1,0,0,0,TRANSPORT,-1.02,1.3
5,16,fb0,660,15.0,2.76,0,0,0,1,0,0,0,TRANSPORT,-1.12,1.43
5,16,fb1,660,15.0,4.74,0,0,0,1,0,1,0,TRANSPORT,-0.28,1.12
5,16,fb2,660,1.76,15.0,0,0,0,0,0,0,0,APPROACH,-0.63,-0.72
5,16,fb3,660,15.0,2.53,0,0,0,1,0,0,0,TRANSPORT,-0.3,0.3
5,16,fb4,660,-5.28,15.0,0,0,0,0,0,0,0,APPROACH,-0.97,1.23
5,16,fb0,670,15.0,11.24,0,0,0,1,0,0,0,TRANSPORT,-1.14,1.33
5,16,fb1,670,15.0,7.29,0,0,0,1,0,1,0,TRANSPORT,-0.27,1.01
5,16,fb2,670,5.79,15.0,0,0,0,0,0,0,0,APPROACH,-0.69,-0.79
5,16,fb3,670,15.0,4.48,0,0,0,1,0,0,0,TRANSPORT,-0.25,0.22
5,16,fb4,670,1.74,15.0,0,0,0,0,0,0,0,APPROACH,-0.9,1.23
5,16,fb0,680,-6.24,15.0,0,0,0,0,0,0,0,APPROACH,-1.18,1.23
5,16,fb1,680,15.0,10.32,0,0,0,1,0,1,0,TRANSPORT,-0.32,0.91
5,16,fb2,680,15.0,-1.6,0,0,0,1,0,0,0,TRANSPORT,-0.69,-0.9
5,16,fb3,680,15.0,-4.97,0,0,0,0,0,0,0,APPROACH,-0.26,0.16
5,16,fb4,680,4.93,15.0,0,0,0,0,0,0,0,APPROACH,-0.85,1.3
5,16,fb0,690,0.89,15.0,0,0,0,0,0,0,0,APPROACH,-1.15,1.19
5,16,fb1,690,15.0,6.89,0,0,0,1,0,0,0,TRANSPORT,-0.41,0.84
5,16,fb2,690,15.0,6.41,0,0,0,1,0,0,0,TRANSPORT,-0.74,-0.96
5,16,fb3,690,15.0,2.51,0,0,0,0,0,0,0,APPROACH,-0.33,0.17
5,16,fb4,690,15.0,-4.51,0,0,0,1,0,0,0,TRANSPORT,-0.86,1.39
5,16,fb0,700,5.55,15.0,0,0,0,0,0,0,0,APPROACH,-1.06,1.2
5,16,fb1,700,15.0,11.97,0,0,0,1,0,0,0,TRANSPORT,-0.51,0.85
5,16,fb2,700,-11.91,15.0,0,0,0,0,0,0,0,APPROACH,-0.85,-1.0
5,16,fb3,700,15.0,6.26,0,0,0,0,0,0,0,APPROACH,-0.37,0.25
5,16,fb4,700,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.79,1.46
5,16,fb0,710,8.12,15.0,0,0,0,0,0,0,0,APPROACH,-0.99,1.28
5,16,fb1,710,-6.62,15.0,0,0,0,0,0,0,0,APPROACH,-0.62,0.88
5,16,fb2,710,-0.77,15.0,0,0,0,0,0,0,0,APPROACH,-0.87,-1.03
5,16,fb3,710,-1.27,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.36,0.36
5,16,fb4,710,-7.82,15.0,0,0,0,0,0,0,0,APPROACH,-0.7,1.53
5,16,fb0,720,15.0,-0.46,0,0,0,1,0,0,0,TRANSPORT,-0.95,1.34
5,16,fb1,720,1.63,15.0,0,0,0,0,0,0,0,APPROACH,-0.67,0.85
5,16,fb2,720,4.6,15.0,0,0,0,0,0,0,0,APPROACH,-0.83,-1.1
5,16,fb3,720,6.96,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.39,0.43
5,16,fb4,720,1.66,15.0,0,0,0,0,0,0,0,APPROACH,-0.7,1.58
5,16,fb0,730,15.0,4.77,0,0,0,1,0,0,0,TRANSPORT,-0.86,1.34
5,16,fb1,730,5.61,15.0,0,0,0,0,0,0,0,APPROACH,-0.68,0.76
5,16,fb2,730,7.4,15.0,0,0,0,0,0,0,0,APPROACH,-0.74,-1.14
5,16,fb3,730,-4.45,15.0,0,0,0,0,0,0,0,SEARCH,-0.49,0.48
5,16,fb4,730,5.89,15.0,0,0,0,0,0,0,0,APPROACH,-0.77,1.64
5,16,fb0,740,15.0,-8.55,0,0,0,0,0,0,0,APPROACH,-0.8,1.29
5,16,fb1,740,15.0,0.22,0,0,0,1,0,0,0,TRANSPORT,-0.63,0.68
5,16,fb2,740,3.02,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.65,-1.11
5,16,fb3,740,15.0,2.36,0,0,0,0,0,0,0,APPROACH,-0.55,0.51
5,16,fb4,740,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.88,1.63
5,16,fb0,750,15.0,3.2,0,0,0,0,0,0,0,APPROACH,-0.83,1.25
5,16,fb1,750,15.0,3.19,0,1,0,1,0,0,0,TRANSPORT,-0.6,0.73
5,16,fb2,750,5.88,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.62,-1.02
5,16,fb3,750,15.0,5.57,0,1,0,0,0,0,0,APPROACH,-0.59,0.56
5,16,fb4,750,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.03,1.59
5,16,fb0,760,14.97,9.03,0,0,0,0,0,0,0,APPROACH,-0.94,1.23
5,16,fb1,760,-6.53,15.0,0,1,0,0,0,0,0,APPROACH,-0.65,0.73
5,16,fb2,760,5.23,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.64,-0.93
5,16,fb3,760,1.06,15.0,0,1,0,1,0,0,0,TRANSPORT,-0.6,0.57
5,16,fb4,760,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.17,1.54
5,16,fb0,770,3.05,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.05,1.27
5,16,fb1,770,1.07,15.0,0,1,0,0,0,0,0,APPROACH,-0.68,0.69
5,16,fb2,770,15.0,14.89,0,0,0,1,0,0,0,TRANSPORT,-0.74,-0.87
5,16,fb3,770,6.1,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.57,0.57
5,16,fb4,770,-5.85,15.0,0,0,0,0,0,0,0,APPROACH,-1.29,1.52
5,16,fb0,780,2.42,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.14,1.28
5,16,fb1,780,6.23,15.0,0,1,0,0,0,0,0,APPROACH,-0.69,0.65
5,16,fb2,780,15.0,-3.16,0,0,0,0,0,0,0,APPROACH,-0.83,-0.82
5,16,fb3,780,15.0,-1.95,0,1,0,0,0,0,0,APPROACH,-0.55,0.54
5,16,fb4,780,4.98,15.0,0,0,0,0,0,0,0,APPROACH,-1.35,1.49
5,16,fb0,790,2.26,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.21,1.21
5,16,fb1,790,10.44,13.56,0,1,0,0,0,0,0,APPROACH,-0.63,0.66
5,16,fb2,790,15.0,3.37,0,0,0,0,0,0,0,APPROACH,-0.82,-0.75
5,16,fb3,790,15.0,15.0,0,1,0,0,0,1,0,TRANSPORT,-0.53,0.53
5,16,fb4,790,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.41,1.36
5,16,fb0,800,0.3,15.0,0,0,0,0,0,0,0,SEARCH,-1.2,1.11
5,16,fb1,800,1.18,15.0,0,1,0,1,0,0,0,TRANSPORT,-0.59,0.7
5,16,fb2,800,15.0,6.69,0,0,0,0,0,0,0,APPROACH,-0.73,-0.7
5,16,fb3,800,2.68,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.49,0.56
5,16,fb4,800,15.0,5.01,0,0,0,1,0,0,0,TRANSPORT,-1.47,1.28
5,16,fb0,810,15.0,1.0,0,0,0,0,0,0,0,APPROACH,-1.2,1.05
5,16,fb1,810,5.94,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.58,0.79
5,16,fb2,810,-1.28,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.64,-0.69
5,16,fb3,810,10.99,15.0,0,1,0,1,0,0,0,TRANSPORT,-0.59,0.57
5,16,fb4,810,8.65,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.58,1.24
5,16,fb0,820,15.0,4.48,0,0,0,0,0,0,0,APPROACH,-1.28,1.01
5,16,fb1,820,15.0,-12.59,0,0,0,0,0,0,0,APPROACH,-0.62,0.88
5,16,fb2,820,6.5,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.58,-0.63
5,16,fb3,820,15.0,-2.78,0,0,0,0,0,0,0,APPROACH,-0.65,0.56
5,16,fb4,820,-1.47,15.0,0,0,0,0,0,0,0,APPROACH,-1.65,1.2
5,16,fb0,830,-0.43,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.38,1.03
5,16,fb1,830,15.0,-1.15,0,0,0,0,0,0,0,APPROACH,-0.62,0.91
5,16,fb2,830,15.0,-9.35,0,0,0,0,0,0,0,APPROACH,-0.57,-0.54
5,16,fb3,830,15.0,3.44,0,0,0,0,0,0,0,APPROACH,-0.67,0.63
5,16,fb4,830,2.32,15.0,0,0,0,0,0,0,0,APPROACH,-1.63,1.12
5,16,fb0,840,3.99,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.43,1.03
5,16,fb1,840,15.0,4.28,0,1,0,0,0,0,0,APPROACH,-0.54,0.94
5,16,fb2,840,15.0,0.46,0,0,0,0,0,0,0,APPROACH,-0.53,-0.51
5,16,fb3,840,15.0,6.55,0,0,0,0,0,0,0,APPROACH,-0.62,0.72
5,16,fb4,840,5.48,15.0,0,1,0,0,0,0,0,APPROACH,-1.59,1.07
5,16,fb0,850,0.56,15.0,0,1,0,0,0,0,0,SEARCH,-1.45,0.96
5,16,fb1,850,15.0,7.63,0,1,0,0,0,0,0,APPROACH,-0.45,0.9
5,16,fb2,850,15.0,5.17,0,0,0,0,0,0,0,APPROACH,-0.46,-0.55
5,16,fb3,850,0.79,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.56,0.77
5,16,fb4,850,-1.7,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.57,1.08
5,16,fb0,860,1.76,15.0,0,1,0,0,0,0,0,APPROACH,-1.48,0.92
5,16,fb1,860,-2.59,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.36,0.82
5,16,fb2,860,15.0,15.0,0,0,0,0,0,1,0,TRANSPORT,-0.42,-0.65
5,16,fb3,860,4.16,15.0,0,1,0,1,0,0,0,TRANSPORT,-0.57,0.84
5,16,fb4,860,-2.52,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.54,1.14
5,16,fb0,870,15.0,-0.52,0,0,0,0,0,0,0,APPROACH,-1.52,0.91
5,16,fb1,870,-0.32,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.28,0.81
5,16,fb2,870,15.0,5.33,0,0,0,1,0,1,0,TRANSPORT,-0.45,-0.73
5,16,fb3,870,-6.38,15.0,0,0,0,0,0,0,0,APPROACH,-0.63,0.89
5,16,fb4,870,4.94,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.59,1.2
5,16,fb0,880,15.0,5.11,0,0,0,0,0,0,0,APPROACH,-1.59,0.96
5,16,fb1,880,1.77,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.25,0.86
5,16,fb2,880,15.0,9.26,0,0,0,1,0,1,0,TRANSPORT,-0.55,-0.77
5,16,fb3,880,2.1,15.0,0,0,0,0,0,0,0,APPROACH,-0.67,0.85
5,16,fb4,880,15.0,-12.84,0,0,1,0,0,0,0,APPROACH,-1.69,1.21
5,16,fb0,890,12.47,11.53,0,1,0,0,0,0,0,APPROACH,-1.59,1.04
5,16,fb1,890,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.29,0.96
5,16,fb2,890,15.0,2.78,0,0,0,1,0,0,0,TRANSPORT,-0.67,-0.77
5,16,fb3,890,6.44,15.0,0,0,0,0,0,0,0,APPROACH,-0.66,0.75
5,16,fb4,890,15.0,-1.25,0,1,0,0,0,0,0,APPROACH,-1.72,1.23
5,16,fb0,900,15.0,15.0,0,0,0,0,0,1,0,TRANSPORT,-1.53,1.13
5,16,fb1,900,15.0,-4.2,0,0,0,0,0,0,0,APPROACH,-0.34,1.04
5,16,fb2,900,15.0,9.4,0,0,0,1,0,0,0,TRANSPORT,-0.74,-0.7
5,16,fb3,900,8.88,15.0,0,0,0,0,0,0,0,APPROACH,-0.58,0.67
5,16,fb4,900,15.0,4.27,0,1,0,0,0,0,0,APPROACH,-1.7,1.31
5,16,fb0,910,15.0,0.99,0,0,0,1,0,0,0,TRANSPORT,-1.47,1.16
5,16,fb1,910,15.0,2.97,0,0,0,0,0,0,0,APPROACH,-0.29,1.09
5,16,fb2,910,-8.44,15.0,0,0,0,0,0,0,0,APPROACH,-0.79,-0.58
5,16,fb3,910,15.0,0.32,0,0,0,1,0,0,0,TRANSPORT,-0.51,0.63
5,16,fb4,910,15.0,8.14,0,0,0,0,0,0,0,APPROACH,-1.61,1.36
5,16,fb0,920,15.0,8.17,0,0,0,1,0,0,0,TRANSPORT,-1.39,1.11
5,16,fb1,920,15.0,6.64,0,0,0,0,0,0,0,APPROACH,-0.19,1.08
5,16,fb2,920,0.73,15.0,0,0,0,0,0,0,0,APPROACH,-0.84,-0.56
5,16,fb3,920,15.0,8.68,0,0,0,1,0,0,0,TRANSPORT,-0.5,0.53
5,16,fb4,920,15.0,4.38,0,0,0,1,0,1,0,TRANSPORT,-1.51,1.37
5,16,fb0,930,-5.82,15.0,0,0,0,0,0,0,0,APPROACH,-1.33,1.03
5,16,fb1,930,15.0,2.26,0,0,0,1,0,1,0,TRANSPORT,-0.11,1.01
5,16,fb2,930,5.22,15.0,0,0,0,0,0,0,0,APPROACH,-0.91,-0.61
5,16,fb3,930,-8.34,15.0,0,0,0,0,0,0,0,APPROACH,-0.55,0.44
